t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
17.4900,42.0289,71.1867,-144.7108,75.6239,1.0880,-4.0469,21.1503,-31.6180,116.6487,130.1934,117.3456,50.0000
17.5000,42.7862,71.1960,-144.7454,75.7621,0.7710,-2.8734,6.4464,-31.7050,117.6513,128.5650,118.9950,50.0000
17.5100,43.5441,71.2022,-144.7683,75.7528,0.4539,-1.6939,-8.3121,-31.6353,117.8452,126.9366,120.6444,50.0000
17.5200,44.3013,71.2051,-144.7793,75.5958,0.1383,-0.5165,-23.0485,-31.4115,117.2305,125.3108,122.2911,50.0000
17.5300,45.0561,71.2049,-144.7786,75.2918,-0.1743,0.6507,-37.6862,-31.0353,115.8150,123.6903,123.9326,50.0000
17.5400,45.8071,71.2016,-144.7663,74.8421,-0.4824,1.7998,-52.1500,-30.5085,113.6140,122.0775,125.5661,50.0000
17.5500,46.5529,71.1953,-144.7426,74.2488,-0.7845,2.9230,-66.3667,-29.8324,110.6503,120.4751,127.1892,50.0000
17.5600,47.2921,71.1859,-144.7078,73.5148,-1.0790,4.0128,-80.2663,-29.0081,106.9539,118.8855,128.7993,50.0000
17.5700,48.0232,71.1737,-144.6623,72.6435,-1.3646,5.0621,-93.7827,-28.0368,102.5614,117.3114,130.3937,50.0000
17.5800,48.7449,71.1587,-144.6066,71.6391,-1.6398,6.0641,-106.8543,-26.9200,97.5155,115.7552,131.9700,50.0000
17.5900,49.4560,71.1409,-144.5410,70.5064,-1.9030,7.0124,-119.4249,-25.6599,91.8647,114.2193,133.5257,50.0000
17.6000,50.1551,71.1206,-144.4663,69.2506,-2.1530,7.9014,-131.4438,-24.2594,85.6624,112.7060,135.0585,50.0000
17.6100,50.8410,71.0979,-144.3830,67.8775,-2.3882,8.7257,-142.8662,-22.7227,78.9663,111.2178,136.5659,50.0000
17.6200,51.5126,71.0728,-144.2918,66.3933,-2.6074,9.4807,-153.6534,-21.0552,71.8378,109.7568,138.0457,50.0000
17.6300,52.1689,71.0457,-144.1934,64.8045,-2.8093,10.1624,-163.7729,-19.2640,64.3411,108.3254,139.4956,50.0000
17.6400,52.8087,71.0166,-144.0886,63.1178,-2.9927,10.7675,-173.1979,-17.3578,56.5427,106.9254,140.9135,50.0000
17.6500,53.4312,70.9858,-143.9781,61.3405,-3.1565,11.2933,-181.9075,-15.3473,48.5106,105.5592,142.2974,50.0000
17.6600,54.0355,70.9535,-143.8627,59.4797,-3.2996,11.7377,-189.8861,-13.2449,40.3135,104.2284,143.6453,50.0000
17.6700,54.6208,70.9199,-143.7433,57.5428,-3.4214,12.0995,-197.1230,-11.0647,32.0204,102.9351,144.9553,50.0000
17.6800,55.1864,70.8851,-143.6207,55.5372,-3.5209,12.3781,-203.6117,-8.8227,23.7000,101.6810,146.2256,50.0000
17.6900,55.7316,70.8494,-143.4957,53.4705,-3.5978,12.5735,-209.3498,-6.5363,15.4198,100.4677,147.4545,50.0000
17.7000,56.2558,70.8131,-143.3692,51.3502,-3.6517,12.6865,-214.3375,-4.2243,7.2459,99.2968,148.6406,50.0000
17.7100,56.7586,70.7764,-143.2420,49.1838,-3.6823,12.7185,-218.5780,-1.9065,-0.7575,98.1696,149.7823,50.0000
17.7200,57.2395,70.7395,-143.1149,46.9787,-3.6898,12.6714,-222.0759,0.3965,-8.5288,97.0875,150.8784,50.0000
17.7300,57.6981,70.7026,-142.9886,44.7423,-3.6744,12.5479,-224.8372,2.6634,-16.0089,96.0516,151.9276,50.0000
17.7400,58.1343,70.6660,-142.8639,42.4819,-3.6365,12.3512,-226.8683,4.8729,-23.1421,95.0629,152.9290,50.0000
17.7500,58.5478,70.6299,-142.7416,40.2049,-3.5769,12.0850,-228.1754,7.0038,-29.8760,94.1224,153.8817,50.0000
17.7600,58.9384,70.5945,-142.6222,37.9184,-3.4965,11.7537,-228.7642,9.0353,-36.1619,93.2307,154.7848,50.0000
17.7700,59.3061,70.5599,-142.5065,35.6296,-3.3962,11.3618,-228.6391,10.9473,-41.9551,92.3885,155.6379,50.0000
17.7800,59.6510,70.5265,-142.3950,33.3456,-3.2775,10.9146,-227.8029,12.7208,-47.2150,91.5961,156.4406,50.0000
17.7900,59.9731,70.4944,-142.2882,31.0736,-3.1418,10.4175,-226.2561,14.3379,-51.9051,90.8537,157.1925,50.0000
17.8000,60.2725,70.4637,-142.1866,28.8205,-2.9907,9.8765,-223.9969,15.7823,-55.9936,90.1615,157.8936,50.0000
17.8100,60.5495,70.4346,-142.0907,26.5936,-2.8262,9.2976,-221.0205,17.0395,-59.4531,89.5193,158.5441,50.0000
17.8200,60.8043,70.4072,-142.0007,24.4001,-2.6500,8.6874,-217.3194,18.0966,-62.2608,88.9269,159.1442,50.0000
17.8300,61.0375,70.3816,-141.9169,22.2472,-2.4642,8.0524,-212.8825,18.9430,-64.3984,88.3836,159.6944,50.0000
17.8400,61.2493,70.3579,-141.8396,20.1425,-2.2711,7.3994,-207.6956,19.5700,-65.8525,87.8889,160.1955,50.0000
17.8500,61.4403,70.3362,-141.7689,18.0933,-2.0728,6.7354,-201.7410,19.9709,-66.6140,87.4418,160.6484,50.0000
17.8600,61.6112,70.3164,-141.7049,16.1076,-1.8717,6.0672,-194.9975,20.1415,-66.6784,87.0412,161.0542,50.0000
17.8700,61.7625,70.2987,-141.6476,14.1934,-1.6700,5.4018,-187.4408,20.0795,-66.0455,86.6857,161.4142,50.0000
17.8800,61.8950,70.2830,-141.5969,12.3588,-1.4701,4.7463,-179.0431,19.7846,-64.7191,86.3739,161.7301,50.0000
17.8900,62.0096,70.2693,-141.5527,10.6125,-1.2743,4.1074,-169.7738,19.2587,-62.7071,86.1039,162.0036,50.0000
17.9000,62.1073,70.2575,-141.5147,8.9633,-1.0849,3.4921,-159.5994,18.5051,-60.0206,85.8736,162.2368,50.0000
17.9100,62.1889,70.2476,-141.4828,7.4205,-0.9042,2.9070,-148.4839,17.5291,-56.6741,85.6809,162.4320,50.0000
17.9200,62.2557,70.2395,-141.4566,5.9937,-0.7343,2.3586,-136.3893,16.3370,-52.6842,85.5231,162.5918,50.0000
17.9300,62.3088,70.2329,-141.4356,4.6927,-0.5775,1.8533,-123.2761,14.9364,-48.0697,85.3976,162.7190,50.0000
17.9400,62.3495,70.2279,-141.4195,3.5281,-0.4356,1.3972,-109.1035,13.3353,-42.8504,85.3012,162.8166,50.0000
17.9500,62.3793,70.2242,-141.4077,2.5107,-0.3108,0.9963,-93.8302,11.5421,-37.0463,85.2306,162.8881,50.0000
17.9600,62.3998,70.2217,-141.3996,1.6515,-0.2048,0.6563,-77.4151,9.5651,-30.6766,85.1823,162.9370,50.0000
17.9700,62.4124,70.2201,-141.3946,0.9624,-0.1194,0.3828,-59.8179,7.4117,-23.7584,85.1524,162.9673,50.0000
17.9800,62.4190,70.2193,-141.3919,0.4552,-0.0565,0.1811,-41.0000,5.0881,-16.3055,85.1367,162.9832,50.0000
17.9900,62.4215,70.2190,-141.3910,0.1424,-0.0177,0.0567,-20.9525,2.6021,-8.3377,85.1309,162.9891,50.0000
18.0000,62.4218,70.2190,-141.3908,0.0361,-0.0045,0.0144,-10.6238,1.3198,-4.2286,85.1300,162.9900,50.0000
18.0100,62.4218,70.2187,-141.3909,0.0000,-0.1106,-0.0417,0.0000,-16.2791,-6.1366,85.1300,162.9900,49.9992
18.0200,62.4218,70.2167,-141.3916,0.0000,-0.3537,-0.1333,0.0000,-31.8553,-12.0027,85.1300,162.9900,49.9938
18.0300,62.4218,70.2116,-141.3936,0.0000,-0.7477,-0.2818,-0.0000,-46.4766,-17.4944,85.1300,162.9900,49.9794
18.0400,62.4218,70.2018,-141.3973,0.0000,-1.2832,-0.4832,-0.0000,-60.1500,-22.6014,85.1300,162.9900,49.9518
18.0500,62.4218,70.1859,-141.4032,0.0000,-1.9507,-0.7338,0.0000,-72.9062,-27.3189,85.1300,162.9900,49.9074
18.0600,62.4218,70.1628,-141.4120,0.0000,-2.7413,-1.0296,0.0000,-84.7769,-31.6401,85.1300,162.9900,49.8424
18.0700,62.4218,70.1311,-141.4238,0.0000,-3.6463,-1.3666,0.0000,-95.7946,-35.5574,85.1300,162.9900,49.7536
18.0800,62.4218,70.0899,-141.4393,0.0000,-4.6572,-1.7407,0.0000,-105.9917,-39.0628,85.1300,162.9900,49.6380
18.0900,62.4218,70.0380,-141.4586,0.0000,-5.7661,-2.1478,0.0000,-115.4005,-42.1481,85.1300,162.9900,49.4927
18.1000,62.4218,69.9745,-141.4822,0.0000,-6.9652,-2.5837,0.0000,-124.0521,-44.8061,85.1300,162.9900,49.3152
18.1100,62.4218,69.8987,-141.5103,0.0000,-8.2471,-3.0440,0.0000,-131.9763,-47.0302,85.1300,162.9900,49.1032
18.1200,62.4218,69.8096,-141.5431,0.0000,-9.6047,-3.5243,0.0000,-139.2013,-48.8154,85.1300,162.9900,48.8545
18.1300,62.4218,69.7066,-141.5808,0.0000,-11.0312,-4.0203,0.0000,-145.7533,-50.1580,85.1300,162.9900,48.5673
18.1400,62.4218,69.5890,-141.6235,0.0000,-12.5198,-4.5275,0.0000,-151.6562,-51.0564,85.1300,162.9900,48.2400
18.1500,62.4218,69.4562,-141.6714,0.0000,-14.0643,-5.0414,0.0000,-156.9316,-51.5108,85.1300,162.9900,47.8710
18.1600,62.4218,69.3077,-141.7244,0.0000,-15.6584,-5.5577,0.0000,-161.5982,-51.5236,85.1300,162.9900,47.4593
18.1700,62.4218,69.1430,-141.7825,0.0000,-17.2963,-6.0719,0.0000,-165.6724,-51.0994,85.1300,162.9900,47.0037
18.1800,62.4218,68.9618,-141.8458,0.0000,-18.9719,-6.5797,0.0000,-169.1679,-50.2451,85.1300,162.9900,46.5034
18.1900,62.4218,68.7636,-141.9141,0.0000,-20.6796,-7.0768,0.0000,-172.0954,-48.9701,85.1300,162.9900,45.9578
18.2000,62.4218,68.5482,-141.9873,0.0000,-22.4138,-7.5591,0.0000,-174.4635,-47.2859,85.1300,162.9900,45.3664
18.2100,62.4218,68.3153,-142.0653,0.0000,-24.1689,-8.0225,0.0000,-176.2782,-45.2066,85.1300,162.9900,44.7289
18.2200,62.4218,68.0648,-142.1478,0.0000,-25.9394,-8.4632,0.0000,-177.5432,-42.7485,85.1300,162.9900,44.0453
18.2300,62.4218,67.7965,-142.2346,0.0000,-27.7197,-8.8775,0.0000,-178.2602,-39.9302,85.1300,162.9900,43.3155
18.2400,62.4218,67.5104,-142.3253,0.0000,-29.5046,-9.2618,0.0000,-178.4294,-36.7726,85.1300,162.9900,42.5399
18.2500,62.4218,67.2064,-142.4198,0.0000,-31.2883,-9.6129,0.0000,-178.0495,-33.2987,85.1300,162.9900,41.7188
18.2600,62.4218,66.8846,-142.5176,0.0000,-33.0656,-9.9278,0.0000,-177.1180,-29.5335,85.1300,162.9900,40.8526
18.2700,62.4218,66.5451,-142.6183,0.0000,-34.8307,-10.2036,0.0000,-175.6320,-25.5042,85.1300,162.9900,39.9421
18.2800,62.4218,66.1880,-142.7217,0.0000,-36.5782,-10.4379,-0.0000,-173.5882,-21.2394,85.1300,162.9900,38.9882
18.2900,62.4218,65.8135,-142.8271,-0.0000,-38.3025,-10.6284,-0.0000,-170.9836,-16.7698,85.1300,162.9900,37.9916
18.3000,62.4218,65.4220,-142.9342,0.0000,-39.9979,-10.7733,0.0000,-167.8158,-12.1274,85.1300,162.9900,36.9536
18.3100,62.4218,65.0136,-143.0426,0.0000,-41.6588,-10.8709,0.0000,-164.0835,-7.3456,85.1300,162.9900,35.8753
18.3200,62.4218,64.5888,-143.1516,0.0000,-43.2795,-10.9202,0.0000,-159.7868,-2.4590,85.1300,162.9900,34.7579
18.3300,62.4218,64.1480,-143.2610,0.0000,-44.8545,-10.9201,0.0000,-154.9280,2.4969,85.1300,162.9900,33.6030
18.3400,62.4218,63.6917,-143.3700,0.0000,-46.3781,-10.8702,0.0000,-149.5116,7.4858,85.1300,162.9900,32.4119
18.3500,62.4218,63.2204,-143.4784,0.0000,-47.8447,-10.7704,-0.0000,-143.5449,12.4709,85.1300,162.9900,31.1864
18.3600,62.4218,62.7348,-143.5855,-0.0000,-49.2490,-10.6208,-0.0000,-137.0382,17.4151,85.1300,162.9900,29.9282
18.3700,62.4218,62.2354,-143.6908,0.0000,-50.5855,-10.4221,0.0000,-130.0053,22.2815,85.1300,162.9900,28.6390
18.3800,62.4218,61.7231,-143.7939,0.0000,-51.8491,-10.1752,0.0000,-122.4633,27.0334,85.1300,162.9900,27.3207
18.3900,62.4218,61.1985,-143.8943,0.0000,-53.0348,-9.8814,0.0000,-114.4332,31.6346,85.1300,162.9900,25.9753
18.4000,62.4218,60.6624,-143.9915,0.0000,-54.1378,-9.5425,0.0000,-105.9398,36.0499,85.1300,162.9900,24.6048
18.4100,62.4218,60.1157,-144.0851,0.0000,-55.1536,-9.1604,-0.0000,-97.0115,40.2455,85.1300,162.9900,23.2112
18.4200,62.4218,59.5593,-144.1747,-0.0000,-56.0780,-8.7376,-0.0000,-87.6806,44.1888,85.1300,162.9900,21.7968
18.4300,62.4218,58.9942,-144.2599,0.0000,-56.9072,-8.2766,0.0000,-77.9826,47.8493,85.1300,162.9900,20.3636
18.4400,62.4218,58.4212,-144.3403,0.0000,-57.6376,-7.7806,0.0000,-67.9566,51.1986,85.1300,162.9900,18.9140
18.4500,62.4218,57.8414,-144.4155,0.0000,-58.2663,-7.2527,0.0000,-57.6442,54.2108,85.1300,162.9900,17.4501
18.4600,62.4218,57.2558,-144.4853,0.0000,-58.7905,-6.6964,0.0000,-47.0900,56.8626,85.1300,162.9900,15.9744
18.4700,62.4218,56.6656,-144.5494,0.0000,-59.2081,-6.1154,-0.0000,-36.3402,59.1338,85.1300,162.9900,14.4892
18.4800,62.4218,56.0717,-144.6076,-0.0000,-59.5173,-5.5137,-0.0000,-25.4429,61.0076,85.1300,162.9900,12.9968
18.4900,62.4218,55.4752,-144.6597,0.0000,-59.7170,-4.8953,0.0000,-14.4471,62.4702,85.1300,162.9900,11.4996
18.5000,62.4218,54.8773,-144.7055,0.0000,-59.8063,-4.2643,0.0000,-3.4022,63.5119,85.1300,162.9900,10.0000
18.5100,62.4218,54.2791,-144.7450,0.0000,-59.7850,-3.6250,0.0000,7.6423,64.1264,85.1300,162.9900,8.5004
18.5200,62.4218,53.6816,-144.7780,0.0000,-59.6534,-2.9818,0.0000,18.6377,64.3113,85.1300,162.9900,7.0032
18.5300,62.4218,53.0860,-144.8046,0.0000,-59.4123,-2.3388,0.0000,29.5364,64.0680,85.1300,162.9900,5.5108
18.5400,62.4218,52.4934,-144.8248,0.0000,-59.0627,-1.7004,0.0000,40.2922,63.4018,85.1300,162.9900,4.0256
18.5500,62.4218,51.9048,-144.8386,0.0000,-58.6064,-1.0708,0.0000,50.8613,62.3218,85.1300,162.9900,2.5498
18.5600,62.4218,51.3213,-144.8462,0.0000,-58.0455,-0.4540,0.0000,61.2020,60.8406,85.1300,162.9900,1.0860
18.5700,62.4218,50.7439,-144.8477,0.0000,-57.3824,0.1460,-0.0000,71.2754,58.9744,85.1300,162.9900,-0.3636
18.5800,62.4218,50.1736,-144.8433,-0.0000,-56.6200,0.7255,-0.0000,81.0456,56.7428,85.1300,162.9900,-1.7968
18.5900,62.4218,49.6115,-144.8332,0.0000,-55.7615,1.2809,0.0000,90.4794,54.1685,85.1300,162.9900,-3.2112
18.6000,62.4218,49.0584,-144.8177,0.0000,-54.8104,1.8089,0.0000,99.5472,51.2768,85.1300,162.9900,-4.6048
18.6100,62.4218,48.5153,-144.7970,0.0000,-53.7705,2.3064,0.0000,108.2221,48.0958,85.1300,162.9900,-5.9753
18.6200,62.4218,47.9830,-144.7716,0.0000,-52.6459,2.7708,0.0000,116.4805,44.6558,85.1300,162.9900,-7.3207
18.6300,62.4218,47.4624,-144.7416,0.0000,-51.4409,3.1995,0.0000,124.3015,40.9890,85.1300,162.9900,-8.6390
18.6400,62.4218,46.9542,-144.7076,0.0000,-50.1599,3.5906,0.0000,131.6672,37.1290,85.1300,162.9900,-9.9282
18.6500,62.4218,46.4592,-144.6698,0.0000,-48.8076,3.9421,0.0000,138.5620,33.1108,85.1300,162.9900,-11.1864
18.6600,62.4218,45.9780,-144.6287,0.0000,-47.3887,4.2528,0.0000,144.9725,28.9703,85.1300,162.9900,-12.4119
18.6700,62.4218,45.5114,-144.5847,0.0000,-45.9081,4.5215,0.0000,150.8874,24.7438,85.1300,162.9900,-13.6030
18.6800,62.4218,45.0599,-144.5383,0.0000,-44.3709,4.7477,0.0000,156.2969,20.4679,85.1300,162.9900,-14.7579
18.6900,62.4218,44.6240,-144.4898,0.0000,-42.7822,4.9309,0.0000,161.1927,16.1790,85.1300,162.9900,-15.8753
18.7000,62.4218,44.2042,-144.4397,0.0000,-41.1471,5.0712,-0.0000,165.5673,11.9131,85.1300,162.9900,-16.9536
18.7100,62.4218,43.8010,-144.3884,-0.0000,-39.4708,5.1692,-0.0000,169.4142,7.7053,85.1300,162.9900,-17.9916
18.7200,62.4218,43.4148,-144.3363,0.0000,-37.7588,5.2254,0.0000,172.7270,3.5899,85.1300,162.9900,-18.9882
18.7300,62.4218,43.0459,-144.2839,0.0000,-36.0163,5.2410,0.0000,175.4997,-0.4002,85.1300,162.9900,-19.9421
18.7400,62.4218,42.6945,-144.2315,0.0000,-34.2488,5.2174,0.0000,177.7258,-4.2335,85.1300,162.9900,-20.8526
18.7500,62.4218,42.3609,-144.1795,0.0000,-32.4618,5.1563,0.0000,179.3989,-7.8806,85.1300,162.9900,-21.7188
18.7600,62.4218,42.0452,-144.1283,0.0000,-30.6608,5.0597,0.0000,180.5116,-11.3137,85.1300,162.9900,-22.5399
18.7700,62.4218,41.7477,-144.0783,0.0000,-28.8515,4.9300,0.0000,181.0558,-14.5072,85.1300,162.9900,-23.3155
18.7800,62.4218,41.4682,-144.0297,0.0000,-27.0397,4.7696,0.0000,181.0226,-17.4379,85.1300,162.9900,-24.0453
18.7900,62.4218,41.2069,-143.9829,0.0000,-25.2311,4.5812,0.0000,180.4019,-20.0849,85.1300,162.9900,-24.7289
18.8000,62.4218,40.9636,-143.9381,0.0000,-23.4317,4.3679,0.0000,179.1822,-22.4298,85.1300,162.9900,-25.3664
18.8100,62.4218,40.7382,-143.8956,0.0000,-21.6474,4.1327,0.0000,177.3509,-24.4570,85.1300,162.9900,-25.9578
18.8200,62.4218,40.5306,-143.8555,0.0000,-19.8846,3.8788,0.0000,174.8938,-26.1535,85.1300,162.9900,-26.5034
18.8300,62.4218,40.3405,-143.8180,0.0000,-18.1496,3.6096,-0.0000,171.7955,-27.5089,85.1300,162.9900,-27.0037
18.8400,62.4218,40.1676,-143.7833,-0.0000,-16.4487,3.3286,-0.0000,168.0389,-28.5156,85.1300,162.9900,-27.4593
18.8500,62.4218,40.0116,-143.7514,0.0000,-14.7888,3.0393,0.0000,163.6054,-29.1689,85.1300,162.9900,-27.8711
18.8600,62.4218,39.8719,-143.7225,0.0000,-13.1766,2.7452,0.0000,158.4751,-29.4667,85.1300,162.9900,-28.2400
18.8700,62.4218,39.7480,-143.6965,0.0000,-11.6193,2.4499,0.0000,152.6267,-29.4092,85.1300,162.9900,-28.5673
18.8800,62.4218,39.6395,-143.6735,0.0000,-10.1241,2.1570,0.0000,146.0373,-28.9996,85.1300,162.9900,-28.8545
18.8900,62.4218,39.5455,-143.6534,0.0000,-8.6985,1.8699,0.0000,138.6830,-28.2431,85.1300,162.9900,-29.1032
18.9000,62.4218,39.4655,-143.6361,0.0000,-7.3504,1.5922,0.0000,130.5387,-27.1470,85.1300,162.9900,-29.3152
18.9100,62.4218,39.3985,-143.6215,0.0000,-6.0878,1.3270,0.0000,121.5780,-25.7205,85.1300,162.9900,-29.4927
18.9200,62.4218,39.3438,-143.6096,0.0000,-4.9189,1.0777,0.0000,111.7741,-23.9744,85.1300,162.9900,-29.6380
18.9300,62.4218,39.3002,-143.6000,0.0000,-3.8523,0.8475,0.0000,101.0991,-21.9205,85.1300,162.9900,-29.7536
18.9400,62.4218,39.2667,-143.5926,0.0000,-2.8969,0.6393,0.0000,89.5252,-19.5715,85.1300,162.9900,-29.8424
18.9500,62.4218,39.2422,-143.5872,0.0000,-2.0618,0.4561,-0.0000,77.0238,-16.9401,85.1300,162.9900,-29.9074
18.9600,62.4218,39.2255,-143.5835,-0.0000,-1.3564,0.3005,-0.0000,63.5668,-14.0386,85.1300,162.9900,-29.9518
18.9700,62.4218,39.2151,-143.5812,0.0000,-0.7905,0.1753,0.0000,49.1263,-10.8781,85.1300,162.9900,-29.9794
18.9800,62.4218,39.2097,-143.5800,0.0000,-0.3739,0.0830,0.0000,33.6752,-7.4678,85.1300,162.9900,-29.9938
18.9900,62.4218,39.2076,-143.5795,0.0000,-0.1169,0.0260,0.0000,17.2100,-3.8191,85.1300,162.9900,-29.9992
19.0000,62.4218,39.2073,-143.5795,0.0000,-0.0297,0.0066,0.0000,8.7264,-1.9370,85.1300,162.9900,-30.0000
19.0100,62.4218,39.2076,-143.5795,0.0000,0.1169,-0.0260,0.0000,17.2100,-3.8191,85.1300,162.9900,-29.9992
19.0200,62.4218,39.2097,-143.5800,0.0000,0.3739,-0.0830,0.0000,33.6752,-7.4678,85.1300,162.9900,-29.9938
19.0300,62.4218,39.2151,-143.5812,0.0000,0.7905,-0.1753,-0.0000,49.1263,-10.8781,85.1300,162.9900,-29.9794
19.0400,62.4218,39.2255,-143.5835,0.0000,1.3564,-0.3005,-0.0000,63.5668,-14.0386,85.1300,162.9900,-29.9518
19.0500,62.4218,39.2422,-143.5872,0.0000,2.0618,-0.4561,0.0000,77.0238,-16.9401,85.1300,162.9900,-29.9073
19.0600,62.4218,39.2667,-143.5926,0.0000,2.8969,-0.6393,0.0000,89.5252,-19.5715,85.1300,162.9900,-29.8424
19.0700,62.4218,39.3002,-143.6000,0.0000,3.8523,-0.8475,0.0000,101.0991,-21.9205,85.1300,162.9900,-29.7536
19.0800,62.4218,39.3438,-143.6096,0.0000,4.9189,-1.0777,0.0000,111.7741,-23.9744,85.1300,162.9900,-29.6380
19.0900,62.4218,39.3985,-143.6215,0.0000,6.0878,-1.3270,0.0000,121.5780,-25.7205,85.1300,162.9900,-29.4927
19.1000,62.4218,39.4655,-143.6361,0.0000,7.3504,-1.5922,0.0000,130.5387,-27.1470,85.1300,162.9900,-29.3152
19.1100,62.4218,39.5455,-143.6534,0.0000,8.6985,-1.8699,0.0000,138.6830,-28.2431,85.1300,162.9900,-29.1032
19.1200,62.4218,39.6395,-143.6735,0.0000,10.1241,-2.1570,0.0000,146.0373,-28.9996,85.1300,162.9900,-28.8545
19.1300,62.4218,39.7480,-143.6965,0.0000,11.6193,-2.4499,0.0000,152.6267,-29.4092,85.1300,162.9900,-28.5673
19.1400,62.4218,39.8719,-143.7225,0.0000,13.1766,-2.7452,0.0000,158.4751,-29.4667,85.1300,162.9900,-28.2400
19.1500,62.4218,40.0116,-143.7514,0.0000,14.7888,-3.0393,0.0000,163.6054,-29.1689,85.1300,162.9900,-27.8711
19.1600,62.4218,40.1676,-143.7833,0.0000,16.4487,-3.3286,0.0000,168.0389,-28.5156,85.1300,162.9900,-27.4593
19.1700,62.4218,40.3405,-143.8180,0.0000,18.1496,-3.6096,0.0000,171.7955,-27.5089,85.1300,162.9900,-27.0037
19.1800,62.4218,40.5306,-143.8555,0.0000,19.8846,-3.8788,0.0000,174.8938,-26.1535,85.1300,162.9900,-26.5034
19.1900,62.4218,40.7382,-143.8956,0.0000,21.6474,-4.1327,0.0000,177.3509,-24.4570,85.1300,162.9900,-25.9578
19.2000,62.4218,40.9636,-143.9381,0.0000,23.4317,-4.3679,0.0000,179.1822,-22.4298,85.1300,162.9900,-25.3664
19.2100,62.4218,41.2069,-143.9829,0.0000,25.2311,-4.5812,0.0000,180.4019,-20.0849,85.1300,162.9900,-24.7289
19.2200,62.4218,41.4682,-144.0297,0.0000,27.0397,-4.7696,0.0000,181.0226,-17.4379,85.1300,162.9900,-24.0453
19.2300,62.4218,41.7477,-144.0783,0.0000,28.8515,-4.9300,0.0000,181.0558,-14.5072,85.1300,162.9900,-23.3155
19.2400,62.4218,42.0452,-144.1283,0.0000,30.6608,-5.0597,0.0000,180.5116,-11.3137,85.1300,162.9900,-22.5399
19.2500,62.4218,42.3609,-144.1795,0.0000,32.4618,-5.1563,0.0000,179.3989,-7.8806,85.1300,162.9900,-21.7188
19.2600,62.4218,42.6945,-144.2315,0.0000,34.2488,-5.2174,0.0000,177.7258,-4.2335,85.1300,162.9900,-20.8526
19.2700,62.4218,43.0459,-144.2839,0.0000,36.0163,-5.2410,0.0000,175.4997,-0.4002,85.1300,162.9900,-19.9421
19.2800,62.4218,43.4148,-144.3363,0.0000,37.7588,-5.2254,-0.0000,172.7270,3.5899,85.1300,162.9900,-18.9882
19.2900,62.4218,43.8010,-144.3884,-0.0000,39.4708,-5.1692,-0.0000,169.4142,7.7053,85.1300,162.9900,-17.9916
19.3000,62.4218,44.2042,-144.4397,0.0000,41.1471,-5.0712,0.0000,165.5673,11.9131,85.1300,162.9900,-16.9536
19.3100,62.4218,44.6240,-144.4898,0.0000,42.7822,-4.9309,0.0000,161.1927,16.1790,85.1300,162.9900,-15.8753
19.3200,62.4218,45.0599,-144.5383,0.0000,44.3709,-4.7477,0.0000,156.2969,20.4679,85.1300,162.9900,-14.7579
19.3300,62.4218,45.5114,-144.5847,0.0000,45.9081,-4.5215,0.0000,150.8874,24.7438,85.1300,162.9900,-13.6030
19.3400,62.4218,45.9780,-144.6287,0.0000,47.3887,-4.2528,0.0000,144.9725,28.9703,85.1300,162.9900,-12.4119
19.3500,62.4218,46.4592,-144.6698,0.0000,48.8076,-3.9421,-0.0000,138.5620,33.1108,85.1300,162.9900,-11.1864
19.3600,62.4218,46.9542,-144.7076,-0.0000,50.1599,-3.5906,-0.0000,131.6672,37.1290,85.1300,162.9900,-9.9282
19.3700,62.4218,47.4624,-144.7416,0.0000,51.4409,-3.1995,0.0000,124.3015,40.9890,85.1300,162.9900,-8.6390
19.3800,62.4218,47.9830,-144.7716,0.0000,52.6459,-2.7708,0.0000,116.4805,44.6558,85.1300,162.9900,-7.3207
19.3900,62.4218,48.5153,-144.7970,0.0000,53.7705,-2.3064,0.0000,108.2221,48.0958,85.1300,162.9900,-5.9753
19.4000,62.4218,49.0584,-144.8177,0.0000,54.8104,-1.8089,0.0000,99.5472,51.2768,85.1300,162.9900,-4.6048
19.4100,62.4218,49.6115,-144.8332,0.0000,55.7615,-1.2809,-0.0000,90.4794,54.1685,85.1300,162.9900,-3.2112
19.4200,62.4218,50.1736,-144.8433,-0.0000,56.6200,-0.7255,-0.0000,81.0456,56.7428,85.1300,162.9900,-1.7968
19.4300,62.4218,50.7439,-144.8477,0.0000,57.3824,-0.1460,0.0000,71.2754,58.9744,85.1300,162.9900,-0.3636
19.4400,62.4218,51.3213,-144.8462,0.0000,58.0455,0.4540,0.0000,61.2020,60.8406,85.1300,162.9900,1.0860
19.4500,62.4218,51.9048,-144.8386,0.0000,58.6064,1.0708,0.0000,50.8613,62.3218,85.1300,162.9900,2.5499
19.4600,62.4218,52.4934,-144.8248,0.0000,59.0627,1.7004,0.0000,40.2922,63.4018,85.1300,162.9900,4.0256
19.4700,62.4218,53.0860,-144.8046,0.0000,59.4123,2.3388,-0.0000,29.5364,64.0680,85.1300,162.9900,5.5108
19.4800,62.4218,53.6816,-144.7780,-0.0000,59.6534,2.9818,-0.0000,18.6377,64.3113,85.1300,162.9900,7.0032
19.4900,62.4218,54.2791,-144.7450,0.0000,59.7850,3.6250,0.0000,7.6423,64.1264,85.1300,162.9900,8.5004
